id,category_id,name,price,unit
363,4,"Профиль направляющий ПН 50*40*0,45 мм, 3,0м 1/12",195.0,шт
364,4,"Профиль направляющий ППН,28*27*0,45 мм, 3м 1/24",94.0,шт
365,4,"Профиль ПП 60*27 потолочный 3,0м 0,45мм 1/12",180.0,шт
366,4,"Профиль ПП 60*27 потолочный 3,0м 0,6мм 1/12",232.0,шт
367,4,"Профиль стеновой ПС 75*40 3м, 1/12",497.0,шт
368,4,"Профиль стеновой ПС 75*50, 3м, 1/12",306.0,шт
369,4,"Профиль стоечный ПС 100*50*0,5мм",285.0,шт
370,4,"Профиль стоечный ПС 50*50*0,45 мм, 3м 1/12",224.0,шт
371,4,Решетка полимерпесчанная 500*140*20,266.0,шт
372,4,Решетка стальная 100,602.0,шт
373,4,Рубероид Технониколь РПП300 15м2,860.0,шт
374,4,Рубероид ТУ РКП-350(с крошкой)15м2,1038.0,шт
375,4,Рубероид ТУ РПП300 облегченная марка 15м2,753.0,шт
376,4,Сендвич панель (ПСБ-С) 9м/100мм,650.0,м
377,4,Соединитель одноуровневый 60*27 уп.100шт. (Краб),15.0,шт
378,4,"Спанлайт D, 37500*1600 мм, 1/60",1142.0,шт
379,4,"Спанлайт В, 37500*1600 мм,1/60",748.0,шт
380,4,"Стеклоизол ТКП 3,5/9м с крошкой",1878.0,шт
381,4,"Стеклоизол ХКП 3,5/9м с крошкой",1571.0,шт
382,4,"Стеклоизол ТПП 2,1мм/9м Технониколь",1469.0,шт
383,4,"Стеклоизол ХКП 2,5 1/9м Технониколь",1170.0,шт
384,4,"Стеклоизол ХПП 2,5 1/9м с крошкой Технониколь",1455.0,шт
385,4,"Стекломаст ТКП 4,0/10м с крошкой",1298.0,шт
386,4,СТН -С парагидроизоляция(50),960.0,шт
387,4,"Суперпластификатор ""Адмирал"" 10л",638.0,шт
388,4,Термошайба (бронза),19.0,шт
389,4,Термошайба (бронза) T-0 D40мм 25шт/уп,13.0,шт
390,4,Термошайба (бронза) T-4 D40мм 25шт/уп,13.0,шт
391,4,Термошайба (прозрачный 25шт упак) Т-0,10.0,шт
392,4,Техноэласт ЭКП 10м,5534.0,шт
393,4,Техноэласт ЭКП 10м (с крошкой),4318.0,шт
394,4,Унифлекс ТПП 10 м(без крошки),3432.0,шт
395,4,Унифлекс ХПП 10 м(без крошки),3150.0,шт
396,4,Унифлекс ЭКП сланец серый 10м (с крошкой),4544.0,шт
397,4,Фаворит 55С (70 кв.м),1575.0,шт
398,4,Фальгопласт НПЭ с металлизированной пленкой 3мм*25м,1433.0,шт
399,4,Фальгопласт НПЭ с металлизированной пленкой 5мм*25м,2033.0,шт
400,4,"Фибра полипропиленовая 12мм, 1кг/12",381.0,шт
401,4,Черенок для лопаты 1 сорт d40 1200мм,109.0,шт
402,4,Шпатлевка TERRAKO 25кг Акрилик Филлер(для наружных работ,2693.0,шт
403,4,Шпатлевка готовая ADMIRAL 15кг,1110.0,шт
404,4,Шпатлевка готовая ADMIRAL 25кг,1500.0,шт
405,4,Шпатлевка готовая ADMIRAL 5кг,473.0,шт
406,4,Шпатлевка ТЕРРАКО мороз.для внт. работ 25кг,1938.0,шт
407,4,Шпатлевка Хэндикоат Fit для внут. работ 25кг,1857.0,шт
408,5,Сетка 3D панель 1000*2000*4мм,1750.0,шт
409,5,Сетка 3D панель 2500*1500*4мм,1687.0,шт
410,5,Сетка 3D панель 2500*1800*4мм,2000.0,шт
411,5,Сетка 3D панель 2500*2000*4мм,3000.0,шт
412,5,Сетка 3D панель 3000*1500*4мм,3250.0,шт
413,5,Сетка 3D панель 700*2000*4мм,1375.0,шт
414,5,"Сетка армат. сварная 50*50*3мм (2,0*0,38м)",155.0,шт
415,5,"Сетка армат. сварная 50*50*3мм (2,0*0,5м)",198.0,шт
416,5,"Сетка армат. сварная 50*50*3мм (2,0*1,0м)",264.0,шт
417,5,"Сетка армат. сварная 50*50*4мм (1,5*0,38)",172.0,шт
418,5,"Сетка армат. сварная 50*50*4мм (2,0*0,38м)",438.0,шт
419,5,"Сетка армат. сварная 50*50*4мм (2,0*0,5м)",307.0,шт
420,5,"Сетка армат. сварная 50*50*4мм (2,0*1,0м)",438.0,шт
421,5,"Сетка армат. сварная 100*100*3мм (1,0*1,5м)",176.0,шт
422,5,"Сетка армат. сварная 100*100*3мм (2,0*1,0м)",124.0,шт
423,5,"Сетка армат. сварная 100*100*4мм (2,0*1,0м)",205.0,шт
424,5,"Сетка армат. сварная 100*100*4мм (2,0*3,0м)",1003.0,шт
425,5,"Сетка армат. сварная 100*100*5мм (2,0*1,0м)",525.0,шт
426,5,"Сетка армат. сварная 150*150*4мм (2,0*1,0м)",205.0,шт
427,5,"Сетка армат. сварная 150*150*4мм (2,0*3,0м)",782.0,шт
428,5,"Сетка армат. сварная 150*150*5мм (2,0*1,0м)",690.0,шт
429,5,"Сетка армат. сварная 150*150*5мм (2,0*3,0м)",1104.0,шт
430,5,"Сетка армат. сварная 200*200*4мм (2,0*3,0м)",471.0,шт
431,5,Сетка габион 2кв (2.0*1.0м),3091.0,шт
432,5,"Сетка для ограждений пластмасовая (зеленая) 10м*1,5м (5*5с",1980.0,шт
433,5,Сетка заборная металл-полимер 25*50 (1.8*20м),7875.0,шт
434,5,"Сетка заборная металл-полимер 25*50*1,8мм(1.8*10м)",4512.0,шт
435,5,Сетка заборная металл-полимер 50*100 (1.2*20м),4500.0,шт
436,5,Сетка заборная металл-полимер 50*100 (1.5*20м),5700.0,шт
437,5,"Сетка заборная металл-полимер 50*100*2,5мм(1.2*20м)",7475.0,шт
438,5,"Сетка заборная металл-полимер 50*100*2,5мм(1.5*10м)",4650.0,шт
439,5,"Сетка заборная металл-полимер 50*100*2,5мм(1.8*10м)",4725.0,шт
440,5,"Сетка заборная металл-полимер 50*100*2,5мм(1.8*20м)",9450.0,шт
441,5,Сетка заборная металл-полимер 50*50 (1.5*30м) LITE,7734.0,шт
442,5,"Сетка заборная металл-полимер 50*50 *3,0мм(1.8*10м) LITE",6675.0,шт
443,5,"Сетка заборная металл-полимер 50*50 *3мм (1,5*30м) LITE",10224.0,шт
444,5,"Сетка малярная ""ADMIRAL"" 5*5 70гр/м 1м*10м интерьерная (б",555.0,шт
445,5,Сетка малярная 145г фасадная 5*5 ADMIRAL 1м*50м(желтая),45.0,м
446,5,Сетка малярная 2*2 45гр/м 1рул-10м белая,471.0,шт
447,5,Сетка малярная 2*2 45гр/м 1рул-50м белая,2003.0,шт
448,5,Сетка малярная 5*5 125гр/м 1рул-10м оранжевая,564.0,шт
449,5,Сетка малярная125г универсальная 5*5 ADMIRAL 1м*10м (оран,394.0,шт
450,5,Сетка малярная125г универсальная 5*5 ADMIRAL 1м*50м (оран,1544.0,шт
451,5,Сетка малярная145г фасадная 5*5 ADMIRAL 1м*10м (желтая),1658.0,шт
452,5,Сетка маталлическая 1.5*1.5*0.2мм(1000мм*25м),174.0,м
453,5,"Сетка мет. сварная 18*18*0,92мм 30м цинк",98.0,шт
454,5,"Сетка мет. сварная 25*25*1,2 ( 0.92*30м ) цинк",255.0,шт
455,5,"Сетка мет. сварная 50*50*1,0 ( 0,92*30м) цинк",70.0,шт
456,5,"Сетка мет. сварная,плетеная (цинк)25*25*2мм",439.0,м
457,5,"Сетка металлическая 12,7*12,7*0,65мм 1/15",70.0,м
458,5,"Сетка металлическая 12*12*950*0,6мм цинк. Адмирал 25м/ру",92.0,м
459,5,"Сетка металлическая 12*25*920*1,6мм цинк. Адмирал 10м/ру",530.0,м
460,5,"Сетка металлическая 12*50*920*1,6мм цинк. Адмирал 10м/ру",450.0,м
461,5,"Сетка металлическая 18*18*920*0,75мм цинк. Адмирал 30м/р",108.0,м
462,5,"Сетка металлическая 20*20*0,7мм(920мм*15м)",66.0,м
463,5,"Сетка металлическая 20*20*0,7мм(920мм*18м)",66.0,м
464,5,"Сетка металлическая 25*25*0.6мм (0,92*25м)",72.0,метр
465,5,Сетка металлическая 25*25*0.90мм (0.92*30м) цинк,113.0,метр
466,5,"Сетка металлическая 25*25*1,1мм рул.30м",150.0,м
467,5,"Сетка металлическая 25*25*1,4мм (920мм*30м)",276.0,м
468,5,Сетка металлическая 25*50*1.0мм (0.92*30м) цинк,61.0,м
469,5,Сетка металлическая 25*50*1.4мм (0.92*30м) цинк,118.0,м
470,5,"Сетка металлическая 4*4*0,5 (25м)",195.0,м
471,5,Сетка металлическая 5*5*06мм (рулон 18мм),109.0,м
472,5,Сетка металлическая 5*5мм 92см 1/18м,59.0,м
473,5,Сетка металлическая 50*12*1.8мм (0.92*30м) цинк,330.0,м
474,5,Сетка металлическая 50*50*1.0мм (0.92*30м) цинк,109.0,шт
475,5,Сетка металлическая 50*50*1.6мм (1.0*30м) цинк,239.0,м
476,5,Сетка металлическая 50*50*1мм 92см 1/18,38.0,м
477,5,"Сетка норковая 1,5м*0,9м (25*25мм)",600.0,шт
478,5,"Сетка норковая 2,25м*0,4м б/у",540.0,шт
479,5,"Сетка норковая 2,25м*0,8м б/у",960.0,шт
480,5,"Сетка норковая 2,25м*1,35м б/у",1067.0,шт
481,5,Сетка пластиковая 15*15мм (1*20м) зеленый квадрат,1888.0,шт
482,5,"Сетка пластиковая 18*18мм (1,6*10м) зеленая ромб",4313.0,шт
483,5,"Сетка пластиковая 45*45мм (1,5*20м) зеленый квадрат",3375.0,шт
484,5,"Сетка пластиковая 70*70мм (1,5*10м) зеленый ромб",5250.0,шт
485,5,Сетка пластиковая ADMIRAL сигнальная защитная 100г 45*95*1,3256.0,шт
486,5,Сетка плетёная 1.5*1.5*0.2мм (1.0*20м) цинк,1716.0,шт
487,5,"Сетка рабица 1,5м*10м*1,8мм (20*20)",2925.0,шт
488,5,"Сетка рабица 1,5*10м*1,6мм (20*20мм)",2188.0,шт
489,5,Сетка рабица б/у,30.0,кг
490,5,"Сетка рабица оцинк 1,5м*10м*2.0мм (50*50)",3000.0,шт
491,5,"Сетка рабица оцинк 1,5м*10м*3мм (50*50)",6500.0,шт
492,5,"Сетка рабица оцинк 1,8м*10м*2.0мм (50*50)",3875.0,шт
493,5,"Сетка рабица оцинк 2,0м*10м*2.0мм (50*50)",4000.0,шт
494,5,"Сетка рабица оцинк 2,0м*10м*3.0мм (50*50)",8625.0,шт
495,5,Сетка рабица оцинк 2.0м*10м*3мм (50*50),8000.0,шт
496,5,"Сетка рабица ПВХ зеленая 1,5м*10м*2,2мм (50*50)",2629.0,шт
497,5,"Сетка рабица ПВХ зеленая 1,м*10м*2,2мм (50*50)",1846.0,шт
498,5,"Сетка рабица пвх синяя 1,5м*10м*2,2мм (50*50)",2200.0,шт
499,5,"Сетка рабица ПВХ темно- зеленая 1,5м*10м*2,2мм (50*50)",2629.0,шт
500,5,"Сетка рулонная в оплетке 10м*1,5м*2мм",2745.0,шт
501,5,Сетка рулонная в оплетке 10м*2м*2мм,3525.0,шт
502,5,Сетка садовая заборная пластиковая 1.5х25м 75х75мм зеленая,5523.0,шт
503,5,Сетка усиленная фасадная 5*5 160гр/м h=1м 1рул=50п.м.,54.0,м
504,5,"Сетка штукатурная интерьерная 5*5*70гр/м 1рул=50м.п. ""Маст",46.0,м
505,6,"Саморез CMM прес. ш. 4,2*13мм сверло",0.5,шт
506,6,"Саморез CMM прес. ш. 4,2*25мм сверло",0.9,шт
507,6,Саморез CMM прес. ш. 4.2*25мм острый,0.6,шт
508,6,Саморез МЦП 4.2х16мм фас.100штук.,39.0,уп
509,6,Саморез МЦП 4.2х19мм фас.100штук.,39.0,уп
510,6,Саморез МЦП 4.2х25мм фас.100штук.,50.0,уп
511,6,Саморез МЦСП 4.2х16мм фас.100штук.,44.0,уп
512,6,Саморез МЦСП 4.2х19мм фас.100штук.,48.0,уп
513,6,Саморез МЦСП 4.2х25мм фас.100штук.,56.0,уп
514,6,"Саморез СММ прес.ш 4,2*16мм острый",0.5,шт
515,6,"Саморез СММ прес.ш 4,2*20мм сверло",1.4,шт
516,6,"Саморез СММ прес.ш. 4,2*38мм сверло",0.89,шт
517,6,"Саморез СММ прес.ш. 4,2*41мм сверло",0.9,шт
518,6,Заклёпка вытяжная комб. нержавейка 4.0*8,1.0,шт
519,6,"Саморез гипс/дерево 3,5*16мм",0.25,шт
520,6,"Саморез гипс/дерево 3,5*19мм",0.3,шт
521,6,"Саморез гипс/дерево 3,5*25мм",0.5,шт
522,6,"Саморез гипс/дерево 3,5*32мм",0.45,шт
523,6,"Саморез гипс/дерево 3,5*35мм",0.5,шт
524,6,"Саморез гипс/дерево 3,5*41мм",0.5,шт
525,6,"Саморез гипс/дерево 3,5*45мм",0.8,шт
526,6,"Саморез гипс/дерево 3,5*51мм",1.0,шт
527,6,"Саморез гипс/дерево 3,5*55мм",0.7,шт
528,6,"Саморез гипс/дерево 3,8*64мм",1.49,шт
529,6,"Саморез гипс/дерево 3,8*64мм",0.8,шт
530,6,"Саморез гипс/дерево 4,2*70мм",1.2,шт
531,6,"Саморез гипс/дерево 4,2*76мм",1.5,шт
532,6,"Саморез гипс/дерево 4,2*89мм",2.8,шт
533,6,"Саморез гипс/дерево 4,2*90мм",2.5,шт
534,6,"Саморез гипс/дерево 4,8*127мм",4.5,шт
535,6,"Саморез гипс/металл 3,5*11",0.3,шт
536,6,"Саморез гипс/металл 3,5*25",0.28,шт
537,6,"Саморез гипс/металл 3,5*31",0.28,шт
538,6,"Саморез гипс/металл 3,5*35",0.6,шт
539,6,"Саморез гипс/металл 3,5*41",0.5,шт
540,6,"Саморез гипс/металл 3,9*25",0.4,шт
541,6,Саморез гипс/металл 3.5* 55мм,0.5,шт
542,6,"Саморез по ГВЛ 3,9*19мм",0.6,шт
543,6,"Саморез по ГВЛ 3,9*25мм 1/100шт",0.95,шт
544,6,"Саморез по ГВЛ 3,9*30мм 1/100шт",0.6,шт
545,6,"Саморез по ГВЛ 3,9*35мм 1/100шт",0.7,шт
546,6,"Саморез по ГВЛ 3,9*45мм 1/100шт",1.0,шт
547,6,"Саморез СMK-SP 3,5*11 КЛОП",0.3,шт
548,6,"Саморезы 4,2*19 ЦП 1/1000шт",0.5,шт
549,7,"Уголок внешний(сосна) Экстра 25*25мм,L-3м",315.0,шт
550,7,Блокхауз 3000*113*19мм,276.0,шт
551,7,Брус 100*100*2700 б/у,350.0,шт
552,7,Брус 100*100*4000,860.0,шт
553,7,Брус 100*100*4000 лиственница,1040.0,шт
554,7,Брус 100*130*2700 б/у,600.0,шт
555,7,Брус 100*150*4000,1344.0,шт
556,7,Брус 100*150*4000 лиственница,1625.0,шт
557,7,Брус 100*200*4000 лиственница,2364.0,шт
558,7,Брус 150*150*4000,1955.0,шт
559,7,Брус 150*150*4000 лиственница,2364.0,шт
560,7,Брусок 20*45*2300мм,105.0,шт
561,7,Брусок 25*30*4000мм,155.0,шт
562,7,Брусок 30*30*3000мм,135.0,шт
563,7,Брусок 30*30*3500мм,155.0,шт
564,7,Брусок 30*30*4000мм,165.0,шт
565,7,Брусок 30*40*3000мм,155.0,шт
566,7,Брусок 30*40*4000мм,175.0,шт
567,7,Брусок 30*45*2000мм,95.0,шт
568,7,Брусок 30*45*3000мм,165.0,шт
569,7,Брусок 30*45*4000мм,175.0,шт
570,7,Брусок 30*50*4000мм,180.0,шт
571,7,Брусок 35*45*4000мм,185.0,шт
572,7,Брусок 40*30*2000мм,85.0,шт
573,7,Брусок 40*35*3000мм,175.0,шт
574,7,Брусок 40*40*3000мм,195.0,шт
575,7,Брусок 40*45*3000мм,165.0,шт
576,7,Брусок 40*50*3000мм,175.0,шт
577,7,Брусок проф/сухой 10*20*2500мм (1-2 сорт) хв,116.0,шт
578,7,Брусок проф/сухой 20*30*2000мм (1-2 сорт) хв,93.0,шт
579,7,Брусок проф/сухой 50*50*3000мм (1-2 сорт) хв,375.0,шт
580,7,Брусок проф/сухой 30*40*3000мм (1-2 сорт) хв,173.0,шт
581,7,Брусок проф/сухой 40*40*3000мм (1-2 сорт) сосна,240.0,шт
582,7,Брусокпроф/сухой 20*45*3000мм (1-2 сорт) хв,177.0,шт
583,7,Доска проф/сухой 45*140*4000мм (1-2 сорт) сосна,859.0,шт
584,7,Доска проф/сухая 20*95*3000мм (1-2 сорт) сосна,276.0,шт
585,7,Брусок 50*100*4000,430.0,шт
586,7,Брусок 50*120*4000,543.0,шт
587,7,Брусок 50*50*4000,215.0,шт
588,7,Брусок 50*70*4000,303.0,шт
589,7,Брусок 50*73*4000,380.0,шт
590,7,Брусок 70*130*2700 б/у,500.0,шт
591,7,"Вагонка (евро) 16*130*3000 Сорт АЕ, Сосна",457.0,шт
592,7,"Вагонка кедр 4000*115*15мм, сорт (АВ)",627.0,шт
593,7,"Вагонка липа, сорт 1, длина 1,1м",189.0,шт
594,7,"Вагонка липа, сорт 1, длина 2,6м",445.0,шт
595,7,"Вагонка хвоя АВ 12,5*96*2,3м (1/10шт)",217.0,шт
596,7,"Вагонка хвоя АВ 12,5*96*2,6м (1/10шт)",244.0,шт
597,7,"Вагонка хвоя АВ 12,5*96*2,7м (1/10шт)",252.0,шт
598,7,"Вагонка хвоя АВ 12,5*96*3,0м (1/10шт) (0,288 кв.м)",235.0,шт
599,7,"Вагонка Штиль цельная 15*90*4000, сорт АВ АНГАРСКАЯ СОСН",415.0,шт
600,7,"Галтель сосна (плинтус) 25*25мм Экстра 2,9м",205.0,шт
601,7,Горбыль (на дрова) (куб),350.0,шт
602,7,Доска 25*100*4000,215.0,шт
603,7,Доска 25*120*4000,259.0,шт
604,7,Доска 25*150*4000,326.0,шт
605,7,Доска 25*200*4000,456.0,шт
606,7,Доска 25*70*4000,150.0,шт
607,7,Доска 30*150*4000,384.0,шт
608,7,Доска 30*150*4000 Лиственница,480.0,шт
609,7,Доска 34*93*4000,228.0,шт
610,7,Доска 40*150*2800 б/у,300.0,шт
611,7,Доска 40*150*4000,512.0,шт
612,7,Доска 40*150*4000 (3/5 сорт),420.0,шт
613,7,Доска 40*150*4000 лиственница,524.0,шт
614,7,Доска 50*150*2800 б/у,350.0,шт
615,7,Доска 50*150*4000,652.0,шт
616,7,Доска 50*150*4000 (3/5 сотр),525.0,шт
617,7,Доска 50*150*4000 лиственница,777.0,шт
618,7,Доска 50*150*6000,1389.0,шт
619,7,Доска 50*200*4000,800.0,шт
620,7,Доска 50*200*4000 лиственница,1040.0,шт
621,7,Доска 50*200*6000,1853.0,шт
622,7,Доска обраб. 20*96*3000 (АВ Хвоя),339.0,шт
623,7,Доска обраб. 40*96*3000 (АВ Хвоя),619.0,шт
624,7,Нащельник (хвоя),150.0,шт
625,7,Плинтус (Хвоя) 3м,300.0,шт
626,7,"Плинтус хв.35*3,0м Экстра (галтень)",225.0,шт
627,7,Поддоны деревянные,300.0,шт
628,7,"Полок липа, сорт ""В"" (2,3м)",555.0,шт
629,7,"Полок липа, сорт ""В"" (3,0м)",724.0,шт
630,7,"Полок липа, сорт ""О"" (1,4м)",305.0,шт
631,7,"Полок осина ""В"",28*92мм, длина 3,0м",675.0,шт
632,7,Рейка 15*40*2400мм ( сухой строганый) 1/476 шт,70.0,шт
633,7,Рейка 20*40*4000мм ( сухой строганый) 1/493 шт,70.0,шт
634,7,Рейка25*50*4000мм,120.0,шт
635,7,Шпала б/у,500.0,шт
636,8,Master Flesh Ys-06 черный,375.0,шт
637,8,"Арматура ""Армастек"" 4мм",17.0,м
638,8,"Арматура ""Армастек"" 8мм",23.0,м
639,8,"Арматура ""Армастек"" 10мм",72.0,м
640,8,"Арматура ""Армастек"" 12мм",134.0,м
641,8,"Арматура ""Армастек"" 14мм",138.0,м
642,8,"Арматура ""Армастек"" 6мм",25.0,м
643,8,"Арматура ""Армастек"" 7мм",29.0,м
644,8,"Арматура ст. 6,0мм (гладкая А-1)",21.0,м
645,8,"Арматура ст. 6,5мм (гладкая А-1)",23.0,м
646,8,Арматура ст. 6мм,23.0,м
647,8,Арматура ст. 8мм,44.0,м
648,8,Арматура ст. 8мм (гладкая А-1),34.0,м
649,8,Арматура ст.10мм,53.0,м
650,8,Арматура ст.10мм (гладкая А-1),56.0,м
651,8,Арматура ст.12мм,74.0,м
652,8,Арматура ст.12мм (гладкая А-1),79.0,м
653,8,Арматура ст.14мм,100.0,м
654,8,Арматура ст.14мм (гладкая А-1),100.0,м
655,8,Арматура ст.16мм,160.0,м
656,8,Арматура ст.16мм (гладкая А-1),160.0,м
657,8,Арматура ст.18мм,192.0,м
658,8,Арматура ст.18мм (гладкая А-1),192.0,м
659,8,Арматура ст.20мм гладкая,183.0,м
660,8,Бак для бытовых отходов,13750.0,шт
661,8,Балка 12,1340.0,м
662,8,Балка 16 Б1,1950.0,шт
663,8,Балка-14,1586.0,м
664,8,Балка-18,2703.0,м
665,8,Балка-20,2081.0,м
666,8,Балка-25,2463.0,м
667,8,"Бензокоса Експерт 2кВТ ,7,5.кг.",10107.0,шт
668,8,"Бензокоса Експерт 2кВТ ,8.8кг.",7657.0,шт
669,8,Бетоносмеситель ЕКСПЕРТ ВМ-140,9695.0,шт
670,8,Бетоносмеситель ЕКСПЕРТ ВМ-160,10688.0,шт
671,8,Бетоносмеситель ЕКСПЕРТ ВМ-180,11541.0,шт
672,8,Бетоносмеситель ЕКСПЕРТ ВМ-200,11802.0,шт
673,8,Бетоносмеситель ЕКСПЕРТ ВМ-220,16770.0,шт
674,8,Бочка-тара б/у,600.0,шт
675,8,Гвоздь для гибкой черепицы(ершоные),329.0,кг
676,8,Гвоздь железные 100мм ящ/25кг,133.0,кг
677,8,Гвоздь железный 120мм ящ/25кг,113.0,кг
678,8,Гвоздь железный 150мм ящ/25кг,113.0,кг
679,8,Гвоздь железный 200мм ящ/25кг,105.0,кг
680,8,Гвоздь железный 40мм ящ/25кг,215.0,кг
681,8,Гвоздь железный 50мм ящ/25кг,106.0,кг
682,8,Гвоздь железный 60мм ящ/25кг,106.0,кг
683,8,Гвоздь железный 70мм ящ/25кг,215.0,кг
684,8,Гвоздь железный 80мм ящ/25кг,106.0,кг
685,8,Гвоздь железный 90мм ящ/25кг,113.0,кг
686,8,"Гвоздь шиферный 5,0*120мм",224.0,кг
687,8,"Грядки (Тепличная ) 3800*1000*210 мм (0,45мм)",4235.0,шт
688,8,Грядки (Урожайная) 10 соток зеленой мох 2000*1000 мм,2300.0,шт
689,8,Грядки (Урожайная) 10 соток цинк 2000*1000 мм,2300.0,шт
690,8,"Декопир 2500*1250*0,7мм",838.0,м
691,8,"Декопир 2500*1250*1,0мм",1123.0,м
692,8,"Декопир 2500*1250*1,2мм",1350.0,м
693,8,"Декопир 2500*1250*1,5мм",1653.0,м
694,8,"Ендова нижняя 2,0м, синий",720.0,шт
695,8,Ендовая планка 100*100*2500 (шоколад),650.0,шт
696,8,"Забор ""Пикет"" 1,0м зеленый мох",84.0,шт
697,8,"Забор ""Пикет"" 1,0м красное вино",162.0,шт
698,8,"Забор ""Пикет"" 1,0м шоколад",89.0,шт
699,8,"Забор ""Пикет"" 1,2м желтый",153.0,шт
700,8,"Забор ""Пикет"" 1,2м зел.мох",143.0,шт
701,8,"Забор ""Пикет"" 1,2м красное вино",143.0,шт
702,8,"Забор ""Пикет"" 1,2м оранжевый",153.0,шт
703,8,"Забор ""Пикет"" 1,3м графит",116.0,шт
704,8,"Забор ""Пикет"" 1,5м зеленый",134.0,шт
705,8,"Забор ""Пикет"" 1,5м красное вино",185.0,шт
706,8,"Забор ""Пикет"" 1,7м дерево (PRINTECH) двухстороний",269.0,шт
707,8,"Забор ""Пикет"" 2,0м шоколад",178.0,шт
708,8,Заглушка металл 40*40 (с шариком),36.0,шт
709,8,Заглушка 100*100,119.0,шт
710,8,Заглушка 100*50,66.0,шт
711,8,Заглушка 20*20,19.0,шт
712,8,Заглушка 25*25,30.0,шт
713,8,Заглушка 30*30,20.0,шт
714,8,Заглушка 40*20,34.0,шт
715,8,Заглушка 40*25,36.0,шт
716,8,Заглушка 40*40,23.0,шт
717,8,Заглушка 50*25,50.0,шт
718,8,Заглушка 50*50,25.0,шт
719,8,Заглушка 50*50 металл,42.0,шт
720,8,Заглушка 50*50 металл с шарик,60.0,шт
721,8,Заглушка 60*30,48.0,шт
722,8,Заглушка 60*40,60.0,шт
723,8,Заглушка 60*60,65.0,шт
724,8,Заглушка 60*60 (пирамида),65.0,шт
725,8,Заглушка 60*80,70.0,шт
726,8,Заглушка 80*40,64.0,шт
727,8,Заглушка 80*80,43.0,шт
728,8,Заглушка 80*80 пирамида черный,84.0,шт
729,8,Заглушка квадратная 60*60мм пластиковая для столба секцион,38.0,шт
730,8,Заглушка круглая д.32мм черный,24.0,шт
731,8,Заглушка круглая д.57мм черный,60.0,шт
732,8,Заглушка круглая д.76мм черный,65.0,шт
733,8,Заглушка прямая (шоколад),240.0,шт
734,8,"Заклепка 1,0*8",460.0,шт
735,8,Зонт 115 для буржуйки,771.0,шт
736,8,Зонт 115/200 для буржуйки,2564.0,шт
737,8,"Зонт 200 (0,5) для буржуйки",1300.0,шт
738,8,Карзинка 12 (125х55х12),188.0,шт
739,8,Карнизная планка шоколад 2500мм,379.0,шт
740,8,Карнизная планка шоколад 2500мм (120),298.0,шт
741,8,Квадрат 10*10мм,108.0,м
742,8,Квадрат 12*12мм,157.0,м
743,8,Квадрат 14*14мм,214.0,м
744,8,Квадрат 16*16мм,281.0,м
745,8,Квадрат 20*20мм,489.0,м
746,8,Конек большой прямой (191*191 ) 2.500м красное вино,875.0,шт
747,8,Конек большой прямой (191*191 ) 2.500м шоколад,1650.0,шт
748,8,Конек большой прямой (200*200 ) 2.500м зел/мох,1650.0,шт
749,8,"Конек большой прямой 610*610 (0,45мм) 2,5м морская волна",3300.0,шт
750,8,"Конек КНР 2,0м зел.мох",750.0,шт
751,8,"Конек КНР 2,0м кр/вино",750.0,шт
752,8,"Конёк КНР 2.0м цинк (0,45мм)",750.0,шт
753,8,Конек КНР 2.0м шоколад,750.0,шт
754,8,"Конек РФ (190*190мм) 2,5м зел.мох",1650.0,шт
755,8,"Конек РФ (200*200мм) 2,5м зел.мох",1650.0,шт
756,8,Конек шоколад 2500мм,1650.0,шт
757,8,КонекРФ (190*190) 2.5м шоколад,1650.0,шт
758,8,Лестница шарнирная алюминиевая 4*2,5113.0,шт
759,8,Лестница шарнирная алюминиевая 4*3,6111.0,шт
760,8,Лестница шарнирная алюминиевая 4*4,7902.0,шт
761,8,Лестница шарнирная алюминиевая 4*5,8241.0,шт
762,8,Лист г/к 10*1500*6000мм,12500.0,м
763,8,Лист г/к 16*1500*6000мм,15828.0,кг
764,8,"Лист г/к 2,0*1000*2000мм",1923.0,м
765,8,"Лист г/к 2,0*1250*2500мм",2094.0,м
766,8,Лист г/к 20*1500*6000мм,16552.0,м2
767,8,"Лист г/к 3,0 (0,90*0,53м) (0,477 м2)",1362.0,шт
768,8,"Лист г/к 3,0*1000*2000мм",2855.0,м
769,8,"Лист г/к 3,0*1000*4000мм",2545.0,м
770,8,"Лист г/к 3,0*1250*2500мм",3005.0,м
771,8,"Лист г/к 3,0*1500*3000мм",11292.0,шт
772,8,"Лист г/к 3,0*1500*6000мм",4274.0,м
773,8,Лист г/к 4.0*1500*6000мм,3933.0,м
774,8,"Лист г/к 5,0*1500*6000мм",6161.0,м
775,8,"Лист г/к 6,0*1500*6000мм",7428.0,м
776,8,Лист г/к 8.0*1500*6000мм,10218.0,м
777,8,Лист г/к рифленый 3*1250*2500мм,3295.0,м
778,8,Лист г/к рифленый 4*1500*6000мм,31329.0,шт
779,8,Лист г/к рифленый 5*1500*6000мм,55711.0,шт
780,8,"Лист гладкий 1250*0,45мм шоколад (рулон)",525.0,м
781,8,"Лист гладкий 2000 х1000х0,35мм (зеленый)",750.0,шт
782,8,"Лист гладкий 2000 х1000х0,35мм (шоколад)",750.0,шт
